emp_no,first_name,last_name,dept_name
60137,Stafford,Conti,Sales
60146,Dines,Clouatre,Sales
60147,Boaz,Herbst,Sales
60152,Uma,Bashian,Sales
60158,Shim,Hofman,Sales
60170,Lene,Yetim,Sales
60175,Hatsukazu,Sankaranarayanan,Sales
60185,Weiyi,Gruenwald,Sales
60193,Sanjai,Gronowski,Sales
60197,Harjit,Comellas,Sales
60199,Khalid,Conia,Sales
60204,Giri,Macedo,Sales
60207,Koldo,Mahmud,Sales
60217,Limsoon,Doering,Sales
60246,Honesty,Fraisse,Sales
60255,Danae,Siochi,Sales
60259,Chrisa,dAstous,Sales
60260,Valdiodio,Czap,Sales
60263,Barun,Perng,Sales
60285,Nitsan,Coorg,Sales
60291,Perla,Talmor,Sales
60303,Billur,Solares,Sales
60343,Munenori,Leppanen,Sales
60354,Shakhar,Plesums,Sales
60363,Parke,Diderrich,Sales
60366,Perry,Benzaken,Sales
60371,Theron,Huxford,Sales
60409,Falguni,Swiler,Sales
60409,Falguni,Swiler,Sales
60412,Dharmaraja,Ranst,Sales
60414,Xuejia,Vitiello,Sales
60429,Cristinel,Naumovich,Sales
60436,Munehiko,Vesna,Sales
60439,Weiru,Basawa,Sales
60442,Kwangsub,Hellwagner,Sales
60453,Larisa,Gammage,Sales
60463,Sanjiv,Dredge,Sales
60463,Sanjiv,Dredge,Sales
60465,Nalini,Gischer,Sales
60469,Angel,Kampfer,Sales
60475,Wanqing,Renear,Sales
60479,Stein,Byoun,Sales
60488,Yakkov,Staylopatis,Sales
60490,Teiji,Steenbeek,Sales
60501,Ranga,Badr,Sales
60505,Yinghua,Birnbaum,Sales
60510,Divine,Nitsche,Sales
60514,Ayakannu,Vecchio,Sales
60518,Ziya,Biran,Sales
60521,Henk,Uhrik,Sales
60522,Becky,Polupanov,Sales
60522,Becky,Polupanov,Sales
60551,Caolyn,Irland,Sales
60597,Ute,Schlumberger,Sales
60598,Izaskun,Sadowski,Sales
60598,Izaskun,Sadowski,Sales
60611,Feixiong,Baba,Sales
60620,Dhritiman,Lukaszewicz,Sales
60638,Makato,Alencar,Sales
60642,Marek,Junet,Sales
60653,Wonhee,Bamford,Sales
60669,Gaetan,Antonakopoulos,Sales
60673,Fay,Benantar,Sales
60677,Stella,Worfolk,Sales
60677,Stella,Worfolk,Sales
60686,Baocai,Pocchiola,Sales
60695,Masanao,Papadias,Sales
60697,Gritta,Cannata,Sales
60698,Kiyokazu,Plessier,Sales
60705,Ekawit,Lorie,Sales
60705,Ekawit,Lorie,Sales
60711,Mabry,Ramaiah,Sales
60717,Carrsten,Sadowsky,Sales
60737,Hatim,Ghazalie,Sales
60742,Kristen,Juneja,Sales
60751,Steve,Kalloufi,Sales
60753,Kazuyasu,Krybus,Sales
60764,Taizo,Stamatiou,Sales
60764,Taizo,Stamatiou,Sales
60767,Gianluca,Munos,Sales
60782,Janalee,Foote,Sales
60782,Janalee,Foote,Sales
60794,Sashi,Zlotek,Sales
60795,Mart,Huttel,Sales
60807,Parke,Angel,Sales
60815,DAIDA,Oxman,Sales
60817,Kousuke,Schaad,Sales
60823,Kazuhiro,Parfitt,Sales
60825,Berna,Nitto,Sales
60831,Rildo,Peltason,Sales
60831,Rildo,Peltason,Sales
60834,Tzu,Tasistro,Sales
60838,Insup,Serra,Sales
60848,Shaowei,Blokdijk,Sales
60852,Keung,Schneeberger,Sales
60858,Elgin,Foote,Sales
60858,Elgin,Foote,Sales
60860,Fuqing,Munch,Sales
60865,Yuqun,Birge,Sales
60871,Mitchel,Matzel,Sales
60890,Fun,Schnabel,Sales
60891,Mingzeng,DeMori,Sales
60894,Lein,Fendler,Sales
60902,Dekang,Lung,Sales
60904,Tomokazu,Gelosh,Sales
60920,Mara,Sundgren,Sales
60930,Larisa,Swiss,Sales
60944,Renee,Pepe,Sales
60960,Chikara,Flowers,Sales
60965,Conrado,Loncour,Sales
60981,Yuchang,Kalorkoti,Sales
60991,Ung,Murthy,Sales
60998,Neelam,Norsworthy,Sales
61006,Garnik,Schonegge,Sales
61006,Garnik,Schonegge,Sales
61018,Marco,Zallocco,Sales
61021,Shahab,Baar,Sales
61038,Suzette,Sifakis,Sales
61045,Bedir,Poujol,Sales
61062,Parke,Champarnaud,Sales
61071,Filipp,Tanemo,Sales
61071,Filipp,Tanemo,Sales
61078,Jessie,Greibach,Sales
61093,Kokou,Rettelbach,Sales
61110,Lihong,Ghemri,Sales
61110,Lihong,Ghemri,Sales
61118,King,Erol,Sales
61119,Anyuan,Koshiba,Sales
61124,Nechama,Waymire,Sales
61149,Aemilian,Stranks,Sales
61177,Somnath,Bednarek,Sales
61179,Berni,Kaltofen,Sales
61180,Nathalie,Sullins,Sales
61192,Feiyu,Kamble,Sales
61197,Roselyn,Cannard,Sales
61208,Miomir,Hooghiemstra,Sales
61210,Itzchak,Rehfuss,Sales
61211,Lakshmi,Muntz,Sales
61214,JoAnne,Peac,Sales
61238,Kagan,Schach,Sales
61244,Xiaoqiang,Peternell,Sales
61244,Xiaoqiang,Peternell,Sales
61256,Duro,Schaar,Sales
61259,Shao,Puoti,Sales
61261,Ziya,Pocchiola,Sales
61264,Shuzo,Sethi,Sales
61273,Manohar,Hainaut,Sales
61292,Badri,Boguraev,Sales
61292,Badri,Boguraev,Sales
61295,Mang,Menhardt,Sales
61301,Nahla,Ghandeharizadeh,Sales
61306,Gro,Peot,Sales
61315,Kwun,Kalloufi,Sales
61322,Dayanand,Mawatari,Sales
61340,Lubomir,Waeselynck,Sales
61347,Aram,Gerteisen,Sales
61347,Aram,Gerteisen,Sales
61353,Hausi,Conde,Sales
61362,Ayonca,Pietracaprina,Sales
61364,Gianluca,Casperson,Sales
61370,Shahar,Candan,Sales
61371,Akeno,Yetto,Sales
61374,Taegyun,Christ,Sales
61376,Guttorm,Skrikant,Sales
61399,Unal,Chinen,Sales
61415,Aamer,Schwartzbauer,Sales
61420,Sanjoy,Cunliffe,Sales
61441,Yongqiao,Jayawardene,Sales
61444,Geoff,Kaiserswerth,Sales
61453,Hyuncheol,Vanwelkenhuysen,Sales
61460,Sanjoy,Rodham,Sales
61465,Sumant,Huttel,Sales
61465,Sumant,Huttel,Sales
61486,Weiye,Bierman,Sales
61490,Shigehiro,Dayana,Sales
61511,Maha,Heping,Sales
61511,Maha,Heping,Sales
61515,Mats,Curless,Sales
61537,Arto,Zuberek,Sales
61539,Morris,Ghandeharizadeh,Sales
61543,Gilbert,Itzigehl,Sales
61554,Tianruo,Steenbeek,Sales
61568,Uno,Birta,Sales
61588,Doohun,Byoun,Sales
61589,Chuanti,Demke,Sales
61593,Masaru,Cochrane,Sales
61623,Xiaoqiu,Luce,Sales
61624,Doowon,Luef,Sales
61625,Shugo,Rajcani,Sales
61626,Mohit,Dulay,Sales
61627,Uma,Beausoleil,Sales
61634,Shigehito,Panwar,Sales
61644,Toney,Ladret,Sales
61650,Vitaly,Linnainmaa,Sales
61666,Tesuro,Vasanthakumar,Sales
61667,Domenico,Hasenauer,Sales
61673,Krassimir,Krybus,Sales
61675,Takahiro,Schwartzburd,Sales
61676,Valdiodio,Argence,Sales
61687,Ravishankar,Maraist,Sales
61706,Stevo,Butner,Sales
61709,Holgard,Schaft,Sales
61711,Volkmar,Claffy,Sales
61711,Volkmar,Claffy,Sales
61718,Yakichi,Poujol,Sales
61722,Oddvar,Wendorf,Sales
61732,Moie,Gini,Sales
61738,Martien,Zhiwei,Sales
61738,Martien,Zhiwei,Sales
61751,IEEE,Garrabrants,Sales
61753,Pantung,Levergood,Sales
61755,Trygve,Eppinger,Sales
61761,Aamer,Feinberg,Sales
61776,Stafford,dAstous,Sales
61780,Zhilian,Billingsley,Sales
61782,Guadalupe,Piancastelli,Sales
61788,Frederique,Matzke,Sales
61789,Ramachenga,Straney,Sales
61790,Visit,Lindenbaum,Sales
61790,Visit,Lindenbaum,Sales
61805,Faiza,Gurbaxani,Sales
61843,Guenter,Millington,Sales
61846,Danil,Varley,Sales
61856,Toney,Luby,Sales
61859,Xiping,Schwaller,Sales
61859,Xiping,Schwaller,Sales
61862,Tremaine,Dulay,Sales
61864,Hironoby,Kamber,Sales
61869,Manu,Hemaspaandra,Sales
61869,Manu,Hemaspaandra,Sales
61879,Saniya,Steinauer,Sales
61897,Jasminko,Kilgour,Sales
61910,Gay,Bahk,Sales
61915,Yongmin,Conta,Sales
61920,Ghassan,Albarhamtoshy,Sales
61941,Mohammed,Joslin,Sales
61943,Gennadi,Tasistro,Sales
61989,Yaghout,Vesna,Sales
61992,Bilhanan,Kitsuregawa,Sales
61995,Kerryn,Stellhorn,Sales
61995,Kerryn,Stellhorn,Sales
61997,Maja,Yurek,Sales
61998,Ute,Lunn,Sales
62008,Sadun,Swan,Sales
62012,Yifei,Jahnichen,Sales
62012,Yifei,Jahnichen,Sales
62025,Chirstian,Spinelli,Sales
62026,Shugo,Zuberek,Sales
62069,Sugwoo,Felder,Sales
62080,Toshimo,Birjandi,Sales
62094,Tomoyuki,Stemann,Sales
62097,Krassimir,Klyachko,Sales
62098,Breannda,Sommer,Sales
62103,Pranas,Reinhart,Sales
62107,Sakthirel,Walstra,Sales
62112,Pragnesh,Servieres,Sales
62129,Hongzue,Schmittgen,Sales
62137,Rosalyn,Baalen,Sales
62138,Dipayan,Rohrbach,Sales
62155,Akemi,Basawa,Sales
62174,Teunis,Denna,Sales
62205,Vitaly,Brlek,Sales
62208,Sachio,Grandbois,Sales
62236,Aiman,Georg,Sales
62243,Juichirou,Fargier,Sales
62252,Mohd,Waymire,Sales
62285,Chinho,Plessier,Sales
62294,Jeanne,Bratsberg,Sales
62298,Quingbo,Yetto,Sales
62304,Kersti,Rusmann,Sales
62321,Kristine,Kroha,Sales
62325,Nitsan,Cummings,Sales
62325,Nitsan,Cummings,Sales
62336,Kazunori,Vieth,Sales
62350,Xiaocheng,Erde,Sales
62351,Yuchang,Osgood,Sales
62357,Huei,Legleitner,Sales
62374,Ortrud,Oppitz,Sales
62381,Fay,Pfau,Sales
62382,Padma,Edelhoff,Sales
62383,Khatoun,Rodier,Sales
62383,Khatoun,Rodier,Sales
62387,Toney,Frolund,Sales
62407,Stella,Oxenboll,Sales
62412,Khosrow,Hennebert,Sales
62427,Bedrich,Kamber,Sales
62428,Guadalupe,Lortz,Sales
62433,IEEE,McFarlin,Sales
62437,Manohar,Takkinen,Sales
62443,Conrado,Pluym,Sales
62449,Jixiang,Angelov,Sales
62449,Jixiang,Angelov,Sales
62459,Francoise,Shobatake,Sales
62459,Francoise,Shobatake,Sales
62472,Renee,Buescher,Sales
62476,Yahiko,Cooke,Sales
62478,Kousuke,Markovitch,Sales
62481,Gererd,Norsworthy,Sales
62496,Kien,Hempstead,Sales
62497,Yifei,Sinitsyn,Sales
62507,Otmar,Mullainathan,Sales
62513,Gil,Bojadziev,Sales
62529,Piyush,Miyakawa,Sales
62545,Chiranjit,Pleszkun,Sales
62566,Giap,Lipner,Sales
62591,Limsoon,Baja,Sales
62629,Shigeaki,Ratnaker,Sales
62632,Piyawadee,Chiola,Sales
62632,Piyawadee,Chiola,Sales
62637,Danae,Assaf,Sales
62638,Kayoko,Erde,Sales
62640,Toshimi,Smailagic,Sales
62640,Toshimi,Smailagic,Sales
62642,Oddvar,Kushner,Sales
62650,Marjo,Asmuth,Sales
62679,Yechezkel,Vidal,Sales
62679,Yechezkel,Vidal,Sales
62695,Guangming,Jenevein,Sales
62696,Paloma,Callaway,Sales
62696,Paloma,Callaway,Sales
62714,Limsoon,Silva,Sales
62714,Limsoon,Silva,Sales
62723,Mitchel,Penttonen,Sales
62733,Kshitij,Kusakari,Sales
62743,Shin,Veeraraghavan,Sales
62750,Achilleas,Lemarechal,Sales
62758,Xiong,Kornatzky,Sales
62774,Jeanna,Schlenzig,Sales
62781,Marek,Pietrzykowski,Sales
62793,Beshir,Klerer,Sales
62799,Gretta,Murtagh,Sales
62804,Emran,Bahr,Sales
62811,Gadiel,Pettey,Sales
62812,Chaosheng,Zyda,Sales
62821,Tomokazu,Munke,Sales
62836,Alagu,Ozeri,Sales
62841,Xiaoheng,Cesareni,Sales
62846,Menkae,Walston,Sales
62847,Candido,Rijsenbrij,Sales
62857,Maia,Cummings,Sales
62859,Bernt,Wolniewicz,Sales
62869,Syozo,Schieder,Sales
62892,Gadiel,Muniz,Sales
62900,Gio,Alencar,Sales
62900,Gio,Alencar,Sales
62906,Alselm,McFarlin,Sales
62909,Lenore,Rissland,Sales
62913,Heekeun,Roisin,Sales
62926,Lillian,Schoegge,Sales
62930,Fumiyo,Flanders,Sales
62941,Uta,Impagliazzo,Sales
62957,King,Plotkin,Sales
62958,Tomofumi,Magliocco,Sales
62958,Tomofumi,Magliocco,Sales
62964,Duro,Schach,Sales
62970,Georgy,Speek,Sales
62982,Yannik,Penz,Sales
62985,Juichirou,Lipner,Sales
63017,Moni,Picel,Sales
63019,Fayez,Basawa,Sales
63021,Kamakshi,Yurov,Sales
63072,Bogdan,Siegrist,Sales
63076,Goetz,Veccia,Sales
63077,Hyuncheol,Escriba,Sales
63086,Ibibia,Bratsberg,Sales
63088,Aleksander,Chepyzhov,Sales
63107,Yurii,Crelier,Sales
63107,Yurii,Crelier,Sales
63112,Joydip,Swan,Sales
63114,Danny,Cheshire,Sales
63128,Zhensheng,Gulak,Sales
63136,Hitofumi,Thibadeau,Sales
63165,Vishwani,Khasidashvili,Sales
63166,Sanjai,Baak,Sales
63209,Yakkov,Eiron,Sales
63220,Subir,Swiler,Sales
63220,Subir,Swiler,Sales
63221,Feiyu,Zockler,Sales
63230,Mart,Vecchio,Sales
63232,Vidya,Reghbati,Sales
63236,Shan,Barinka,Sales
63246,Zdislav,Waymire,Sales
63257,Elvis,Trogemann,Sales
63269,Luerbio,Benzmuller,Sales
63288,Stella,Zolotykh,Sales
63291,Subhrajyoti,Budinsky,Sales
63305,Perry,Waymire,Sales
63305,Perry,Waymire,Sales
63307,Sugwoo,Herber,Sales
63324,Pintsang,Leuchs,Sales
63326,Filipp,Perin,Sales
63329,Mart,Schaaf,Sales
63331,Changho,Fadgyas,Sales
63341,Akeno,Peck,Sales
63343,Mark,Ananiadou,Sales
63349,Anestis,Comte,Sales
63356,Tua,Denos,Sales
63363,Terresa,Brattka,Sales
63367,Hatim,Bondorf,Sales
63376,Kiyotoshi,Peir,Sales
63399,Yonghoan,Azumi,Sales
63412,Domenick,Thisen,Sales
63422,Mahendra,Gulak,Sales
63427,Takahito,Nooteboom,Sales
63438,Gilbert,Herbst,Sales
63442,Satyanarayana,Reghbati,Sales
63471,Filipp,Bael,Sales
63487,Adib,Badr,Sales
63495,Mabry,Kleiser,Sales
63497,Anneli,Griswold,Sales
63501,Laurentiu,Cesareni,Sales
63508,Radhia,Scharstein,Sales
63508,Radhia,Scharstein,Sales
63516,Toshimitsu,Steinauer,Sales
63516,Toshimitsu,Steinauer,Sales
63520,Duro,Kermarrec,Sales
63525,Ult,Ginneken,Sales
63542,Michaela,Hanratty,Sales
63562,Dannz,Heiserman,Sales
63568,Toshimitsu,Bondorf,Sales
63570,Randy,Sudkamp,Sales
63574,Insup,Leslie,Sales
63576,Cheong,Awdeh,Sales
63588,Pintsang,Curless,Sales
63600,Gudjon,Birsak,Sales
63609,Martins,Lyonns,Sales
63610,Gudjon,Rosiles,Sales
63612,Berto,Foote,Sales
63612,Berto,Foote,Sales
63638,Adib,Chepyzhov,Sales
63672,Fei,Munos,Sales
63675,Kazuhira,Heijenga,Sales
63679,Amalendu,Beidas,Sales
63681,Ferdinand,Zucker,Sales
63688,Jouni,Spieker,Sales
63693,Martien,Zultner,Sales
63707,Naftaly,Segond,Sales
63728,Haldon,Steenbeek,Sales
63738,Yunming,Ohori,Sales
63740,Doohun,Lenart,Sales
63743,Shugo,Muntz,Sales
63743,Shugo,Muntz,Sales
63744,Shaw,Mitchem,Sales
63778,Gio,Sudkamp,Sales
63789,Urs,Sgarro,Sales
63789,Urs,Sgarro,Sales
63801,Valdiodio,Roccetti,Sales
63836,Hitofumi,Petersohn,Sales
63898,Theirry,Ducloy,Sales
63910,Rosalie,Mawatari,Sales
63922,Jixiang,Gischer,Sales
63934,Uinam,Hedayat,Sales
63935,Tadanori,Deyuan,Sales
63984,Yongmao,Gerteisen,Sales
63984,Yongmao,Gerteisen,Sales
63987,Jingling,Hockney,Sales
63992,Yuping,Cools,Sales
63997,Stafford,Rosti,Sales
64026,Sverrir,VanScheik,Sales
64043,Yurij,Luiz,Sales
64052,Hyuckchul,Stroustrup,Sales
64054,Kaijung,Ratnakar,Sales
64084,Shao,Toyoshima,Sales
64090,Uli,Gecseg,Sales
64093,Hyuckchul,Nishimukai,Sales
64106,Youjian,Krone,Sales
64111,Godehard,Sherertz,Sales
64119,Zorica,Brizzi,Sales
64130,Yinghua,Merro,Sales
64136,Godehard,Lamba,Sales
64138,Yuqun,Fetvedt,Sales
64138,Yuqun,Fetvedt,Sales
64147,Richard,Sevcikova,Sales
64150,Noritoshi,Ghandeharizadeh,Sales
64151,Rasikan,Alameldin,Sales
64158,Yechiam,Fujisawa,Sales
64158,Yechiam,Fujisawa,Sales
64179,Yongmin,Szemeredi,Sales
64179,Yongmin,Szemeredi,Sales
64200,Khun,Bojadziev,Sales
64226,Margo,Mersereau,Sales
64240,Goncalo,Hoppenstand,Sales
64241,Vojin,Gilg,Sales
64243,Moss,Maraist,Sales
64268,Masasuke,Qiwen,Sales
64272,Roddy,Vesna,Sales
64288,Gad,Siochi,Sales
64290,Hirochika,Merro,Sales
64298,Toshimori,Lupu,Sales
64298,Toshimori,Lupu,Sales
64302,Huai,Sgarro,Sales
64310,Khatoun,Kossowski,Sales
64313,Leucio,Schlegelmilch,Sales
64316,Bartek,Pesch,Sales
64320,Khoa,Petereit,Sales
64335,Tristan,Thummel,Sales
64344,Hyuncheol,Karnin,Sales
64359,Radhika,Farrar,Sales
64377,Along,Couchot,Sales
64392,Amabile,Bernatsky,Sales
64398,Nectarios,Perna,Sales
64398,Nectarios,Perna,Sales
64400,Babette,Brendel,Sales
64401,Kristin,Swiss,Sales
64450,Aran,Raney,Sales
64450,Aran,Raney,Sales
64477,Boaz,Belinskaya,Sales
64488,Jaana,Kandlur,Sales
64495,Bilhanan,Bazelow,Sales
64503,Stafford,Kornatzky,Sales
64510,Sachio,Radwan,Sales
64510,Sachio,Radwan,Sales
64519,Kerryn,Eickenmeyer,Sales
64526,Masoud,Uehara,Sales
64535,Zongyan,Georgatos,Sales
64536,Reinhold,Jiang,Sales
64556,Xiaopeng,Fritzsche,Sales
64572,Yinghua,Roccetti,Sales
64575,Pradeep,Sridhar,Sales
64581,Shaunak,Reghbati,Sales
64593,Karsten,Kriebel,Sales
64598,Chrisa,Kavanagh,Sales
64598,Chrisa,Kavanagh,Sales
64599,Trygve,Gubsky,Sales
64616,Hitomi,Zirintsis,Sales
64625,Geoff,Boissier,Sales
64655,Jaideep,Nilsson,Sales
64657,Jianhui,Duclos,Sales
64689,Bernice,Jakobus,Sales
64690,Sanjeeva,Siochi,Sales
64692,Bowen,Ermel,Sales
64692,Bowen,Ermel,Sales
64703,Trygve,Fiebach,Sales
64707,Brigham,Chachaty,Sales
64728,Akhilish,Hedayat,Sales
64728,Akhilish,Hedayat,Sales
64731,Fumino,Rosay,Sales
64753,Shahid,Swan,Sales
64755,Mang,Shackel,Sales
64755,Mang,Shackel,Sales
64761,Dekang,Fujisaki,Sales
64774,Marsal,Kroft,Sales
64774,Marsal,Kroft,Sales
64782,Bluma,Sommer,Sales
64783,Willard,Ramsey,Sales
64784,Charlene,Boreale,Sales
64784,Charlene,Boreale,Sales
64785,Zhigen,Miyakawa,Sales
64794,Khun,Jiang,Sales
64794,Khun,Jiang,Sales
64796,Xiadong,Auria,Sales
64832,Boalin,Emmerich,Sales
64837,Mantis,Petereit,Sales
64855,Elrique,Hiltgen,Sales
64862,Mototsugu,Dulli,Sales
64872,Dayanand,Thibadeau,Sales
64889,Emdad,Pauthner,Sales
64893,Yoshimitsu,Billawala,Sales
64904,Xiaocheng,Aloia,Sales
64916,Mohit,Hmelo,Sales
64916,Mohit,Hmelo,Sales
64917,Mokhtar,Litecky,Sales
64933,Kristin,Mungall,Sales
64941,Angel,Hockney,Sales
64955,Mariusz,Karner,Sales
64960,Chinho,Gonthier,Sales
64969,Jasminko,Kawashima,Sales
64974,Lijia,Penn,Sales
64974,Lijia,Penn,Sales
64991,Nirmal,Legleitner,Sales
65001,Jongsuk,Hardjono,Sales
65001,Jongsuk,Hardjono,Sales
65004,Guttorm,Tiemann,Sales
65014,Geoffry,Narahara,Sales
65028,Yifei,Businaro,Sales
65029,Theirry,Kaltofen,Sales
65045,Abdelkader,Koshiba,Sales
65049,Keung,Kropf,Sales
65056,Masako,Haldar,Sales
65061,Shushma,Flowers,Sales
65084,Aksel,Bhattacharjee,Sales
65097,Yinlin,Meszaros,Sales
65102,Souichi,Delgrange,Sales
65106,Nadjib,Hartvigsen,Sales
65108,Hirochika,Lunn,Sales
65113,Arif,Brender,Sales
65113,Arif,Brender,Sales
65131,Shakhar,Akiyama,Sales
65136,Terresa,Undy,Sales
65144,Nectarios,Deyuan,Sales
65162,Marko,Peot,Sales
65167,Torsten,Borovoy,Sales
65173,Karlis,Binkley,Sales
65199,Ipke,Spataro,Sales
65215,Joydip,Garnham,Sales
65216,Masato,Leuchs,Sales
65217,Magdalena,Leijenhorst,Sales
65222,Wilmer,Zaumen,Sales
65240,Sakthirel,Kabayashi,Sales
65243,Xiaoheng,Chinen,Sales
65248,Shrikanth,Felcyn,Sales
65259,Kazuhide,Luef,Sales
65280,Arun,Aloia,Sales
65290,Sanjay,Wielonsky,Sales
65308,Jouni,Pocchiola,Sales
65311,Terresa,Assaf,Sales
65316,Aimee,Papastamatiou,Sales
65358,Kshitij,Cooley,Sales
65366,Bartek,Lindenbaum,Sales
65367,Weiwu,Heyers,Sales
65368,Dung,Ladret,Sales
65372,Amalendu,Lenart,Sales
65372,Amalendu,Lenart,Sales
65387,Nathalie,Muchinsky,Sales
65390,Dayanand,Bail,Sales
65392,Poorav,Aseltine,Sales
65392,Poorav,Aseltine,Sales
65393,Shietung,Lubachevsky,Sales
65394,Jacqueline,Lamma,Sales
65417,Toney,Karnin,Sales
65428,Herbert,Luby,Sales
65431,Emdad,Streit,Sales
65443,Sreekrishna,Bresenham,Sales
65448,Menkae,Benzaken,Sales
65449,Vasiliy,Steenbeek,Sales
65458,Dmitri,Domenig,Sales
65466,Mona,Lagarias,Sales
65467,Jeane,Perng,Sales
65486,Arch,Cincotta,Sales
65486,Arch,Cincotta,Sales
65487,Shalesh,Cools,Sales
65490,Xiaobin,Wixon,Sales
65493,Zeydy,Cummings,Sales
65494,Khoa,Yoshizawa,Sales
65498,Rildo,Garrabrants,Sales
65502,Weiru,Junot,Sales
65506,Guozhong,Khalil,Sales
65510,Valeska,Brodie,Sales
65513,Huican,Fandrianto,Sales
65515,Phillip,Teitelbaum,Sales
65515,Phillip,Teitelbaum,Sales
65517,Visit,Ducloy,Sales
65533,Monique,Mawatari,Sales
65538,Moheb,Plesums,Sales
65543,Mahmut,Verhoeff,Sales
65551,Zhenhua,Nittel,Sales
65559,Feipei,Nishimukai,Sales
65568,Mark,Ventosa,Sales
65569,Sachio,Picci,Sales
65572,Hironoby,Bernardeschi,Sales
65579,Adit,Orsini,Sales
65579,Adit,Orsini,Sales
65591,Apostol,Riesenhuber,Sales
65594,Dietrich,Sadowski,Sales
65595,Kasidit,Fujisaki,Sales
65599,Gen,Sethi,Sales
65605,Howell,Matzen,Sales
65611,Kwangho,Danecki,Sales
65612,Somnath,Senzako,Sales
65619,Kazuhira,Rosch,Sales
65641,Vishu,Winter,Sales
65657,Arno,Seiwald,Sales
65663,Rafael,Leppanen,Sales
65663,Rafael,Leppanen,Sales
65669,Rafail,Muhlberg,Sales
65674,Cathie,Sadowski,Sales
65702,Kristian,Nergos,Sales
65706,Troy,Munck,Sales
65711,Sarita,Kalloufi,Sales
65715,Nevin,Gniady,Sales
65721,Marjo,Snedden,Sales
65721,Marjo,Snedden,Sales
65727,Matt,Ranst,Sales
65738,Ramachenga,Marrakchi,Sales
65746,Xiaoshan,Chiola,Sales
65748,Masoud,Gimarc,Sales
65752,Pasqua,Schreiter,Sales
65760,Chenxi,Morrey,Sales
65791,Elvia,Raczkowsky,Sales
65793,Serenella,Cummings,Sales
65801,Arif,Munch,Sales
65803,Lijia,Michaeli,Sales
65804,Otilia,Driscoll,Sales
65806,Divier,Ellozy,Sales
65807,Guttorm,Ranze,Sales
65832,Anoosh,Lamba,Sales
65834,Vidya,Marletta,Sales
65834,Vidya,Marletta,Sales
65835,Arra,Beetstra,Sales
65840,Sreekrishna,Magalhaes,Sales
65842,Lubomir,Paludetto,Sales
65858,Martins,Awdeh,Sales
65868,Guoxiang,Cools,Sales
65869,Premsyl,Nittel,Sales
65876,Yagil,Vieth,Sales
65894,Yakkov,Haraldson,Sales
65899,Anyuan,Ranta,Sales
65952,Debaprosad,Vesna,Sales
65958,Heon,Bierman,Sales
65966,Jessie,Macedo,Sales
65966,Jessie,Macedo,Sales
65974,Fayez,Schicker,Sales
65974,Fayez,Schicker,Sales
65978,Fay,Chaudhuri,Sales
65981,Jayson,Bharadwaj,Sales
66019,Surveyors,Rosis,Sales
66039,JoAnna,Georgatos,Sales
66062,Zita,Ranta,Sales
66067,Aruna,Domenig,Sales
66067,Aruna,Domenig,Sales
66073,Zhongwei,Marrevee,Sales
66086,Sverrir,Salvesen,Sales
66120,Nobuyoshi,Pusterhofer,Sales
66123,Jinxi,Comte,Sales
66126,Basil,Schneeberger,Sales
66131,Kasturi,Vuskovic,Sales
66131,Kasturi,Vuskovic,Sales
66145,Hironobu,Ashish,Sales
66159,Fuqing,Jervis,Sales
66170,Aksel,Ohori,Sales
66170,Aksel,Ohori,Sales
66183,Ortrud,Frijda,Sales
66198,Seongbin,Edelhoff,Sales
66202,Kolar,Giveon,Sales
66205,Yannik,Argence,Sales
66217,Dmitry,Karner,Sales
66218,Branimir,Gulak,Sales
66223,Yakichi,Rattan,Sales
66225,Mayumi,Stifter,Sales
66226,Deniz,Baba,Sales
66229,Dannz,Mayerwieser,Sales
66229,Dannz,Mayerwieser,Sales
66231,Chaosheng,Keohane,Sales
66247,Aleksandar,Mitina,Sales
66254,Ghassan,Mahnke,Sales
66258,Sumant,Schonegge,Sales
66289,Taizo,Keohane,Sales
66291,Tzu,Ouhyoung,Sales
66293,Jaewon,Stroustrup,Sales
66296,Aloke,Iivonen,Sales
66314,Alagu,Sluis,Sales
66336,Youjian,Sidje,Sales
66351,Shir,Bierbaum,Sales
66356,Masato,Coorg,Sales
66361,Almudena,Boudaillier,Sales
66364,Jaewon,Picco,Sales
66364,Jaewon,Picco,Sales
66374,Gen,Thambidurai,Sales
66376,Berhard,Antonisse,Sales
66380,Sumant,Furudate,Sales
66383,Herbert,Marsiglia,Sales
66419,Przemyslawa,Perna,Sales
66419,Przemyslawa,Perna,Sales
66425,Mats,Eppinger,Sales
66434,Martins,Mungall,Sales
66435,Sampalli,Braunschweig,Sales
66445,Kazuyasu,Zykh,Sales
66447,Greger,Conia,Sales
66455,Doohun,Puppo,Sales
66460,Xiaoheng,Antonisse,Sales
66467,Zine,Erdmenger,Sales
66475,Gopalakrishnan,Birsak,Sales
66477,Christfried,Borstler,Sales
66480,Subhrajyoti,Tempesti,Sales
66481,Nalini,McClurg,Sales
66485,Nadjib,Morrey,Sales
66486,Tonia,Ghelli,Sales
66502,Changho,Ducloy,Sales
66516,Akeel,Crouzet,Sales
66519,Masami,Selenyi,Sales
66520,Juichirou,Bakhtari,Sales
66521,Taiji,Krychniak,Sales
66526,Uwe,Casley,Sales
66536,DeForest,Malinowski,Sales
66552,Sakthirel,Erva,Sales
